000907  ,  1.1065726593659297  ,  中证700
H11059  ,  1.1044512888673048  ,  有色产业
930651  ,  1.103022326778274  ,  CS计算机
000938  ,  1.1007271001066914  ,  中证民企
H30026  ,  1.0981351169236895  ,  800软件
H30219  ,  1.0960352644995006  ,  容器包装
000843  ,  1.0942230032679543  ,  300动态
000813  ,  1.0901455819973358  ,  细分化工
930611  ,  1.0893182584253616  ,  中小国改
930617  ,  1.0885316448143674  ,  军工信息
H30172  ,  1.0881233048195285  ,  耐用服装
399983  ,  1.086875695030001  ,  地产等权
000948  ,  1.0838038130009553  ,  内地地产
399965  ,  1.0830324235904187  ,  800地产
H30209  ,  1.0813703912048542  ,  建筑产品
H30032  ,  1.0813563473967853  ,  800机械
H30273  ,  1.0802977246198857  ,  200动态
H30189  ,  1.0797234621173462  ,  电气设备
H30351  ,  1.0796701929154229  ,  500成长
930742  ,  1.0795820606546158  ,  中证电商
000979  ,  1.0793877022689757  ,  大宗商品
H30344  ,  1.0772428344542488  ,  健康产业
930689  ,  1.0764889213246553  ,  500煤炭
H11054  ,  1.0736251720886583  ,  装备产业
H30031  ,  1.072077216791517  ,  800有色
000966  ,  1.071934596336766  ,  基本400
399813  ,  1.0717864842504732  ,  中证国安
000987  ,  1.0712754947364018  ,  全指材料
H30187  ,  1.0695977581080618  ,  化学制品
H30270  ,  1.0675717015444828  ,  红利价值
000840  ,  1.0663019536577716  ,  浙江民企
930708  ,  1.0650818946436476  ,  中证有色
000998  ,  1.0626328125712514  ,  中证TMT
000927  ,  1.0612951093598024  ,  央企100
000811  ,  1.0582349390317518  ,  细分有色
000816  ,  1.0543923014301508  ,  细分地产
000831  ,  1.0537428920217802  ,  500低贝
H30138  ,  1.0532596774848693  ,  智慧城镇
000801  ,  1.0527439994784655  ,  资源80
H30002  ,  1.0524452157695696  ,  长三角
930704  ,  1.052209709194625  ,  CS广东
930607  ,  1.045911980015625  ,  中证汽车
000842  ,  1.0438443589973698  ,  800等权
930686  ,  1.0428388428561324  ,  500多元零售
930633  ,  1.0423354153256326  ,  中证旅游
000970  ,  1.0412107064804443  ,  ESG 40
H11057  ,  1.0385366513912255  ,  石化产业
L11613  ,  1.033693011051388  ,  300机械
930615  ,  1.032720072119917  ,  中小医疗
H30352  ,  1.0286566319478456  ,  500价值
000916  ,  1.0227454110135674  ,  300电信
H30524  ,  1.0173564970029463  ,  500ERC
000926  ,  1.0141742487648155  ,  中证央企
930722  ,  1.0139335499077424  ,  CS互平台
000802  ,  1.0130121284307323  ,  500沪市
399802  ,  1.0117793461449573  ,  500深市
H30363  ,  1.0111812337734172  ,  基本500
930732  ,  1.010205788009466  ,  CS中国造
000905  ,  1.0089389963306679  ,  中证500
000822  ,  1.0079323725636005  ,  500红利
H30353  ,  1.0035357153187674  ,  500R成长
399973  ,  1.002255265245238  ,  中证国防
H30354  ,  1.0021162904623733  ,  500R价值
000982  ,  0.9958543489020003  ,  500等权
H30139  ,  0.9928003353767824  ,  绿色城镇
H30140  ,  0.9847566524698773  ,  城镇交通
L11503  ,  0.983965800900828  ,  300资本品
H30532  ,  0.9839009455933361  ,  资源优选
L11606  ,  0.9827616712584991  ,  300金属与采矿
930741  ,  0.9765239935333779  ,  CS航空
H30164  ,  0.972648271923134  ,  汽车汽配
000989  ,  0.9723815469336121  ,  全指可选
L11608  ,  0.9722280001210918  ,  300国防
H30006  ,  0.964961651199161  ,  东北振兴
H30221  ,  0.964905155721834  ,  复合公用
930683  ,  0.9647805011249948  ,  500电气设备
